address;source_location;insn;indent
0x3b140;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:53;MOV	$0x1,%R8D;
0x3b146;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:53;MOV	%R10D,0x37c(%RSP);
0x3b14e;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:53;SETL	%R10B;
0x3b152;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;VMOVD	%R8D,%XMM8;
0x3b157;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:66;MOV	%RAX,0x30(%RSP);
0x3b15c;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;VPBROADCASTD	%XMM8,%YMM9;
0x3b161;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;VMOVSD	%XMM3,0x368(%RSP);
0x3b16a;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:60;MOV	%R12,0x38(%RSP);
0x3b16f;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:62;MOV	%RCX,0x90(%RSP);
0x3b177;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:66;MOV	%RDX,0x88(%RSP);
0x3b17f;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:71;MOV	%RSI,0x28(%RSP);
0x3b184;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:71;MOV	%R14,0x20(%RSP);
0x3b189;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:50;VMOVSD	%XMM2,0x360(%RSP);
0x3b192;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:50;VMOVSD	%XMM0,0x370(%RSP);
0x3b19b;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:50;VMOVSD	0x10(%RBX),%XMM4;
0x3b1a0;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:50;VMOVSD	0x70(%RBX),%XMM3;
0x3b1a5;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:50;MOV	%RDI,0xd8(%RSP);
0x3b1ad;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:50;LEA	0x1(%R11),%EDI;
0x3b1b1;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:50;CMOVL	%R8D,%EDI;
0x3b1b5;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:50;CMP	$0x6,%R11D;
0x3b1b9;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:50;VADDSD	%XMM4,%XMM4,%XMM5;
0x3b1bd;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:50;MOV	%R15,0x50(%RSP);
0x3b1c2;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:50;SETBE	%R11B;
0x3b1c6;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;MOV	%RBX,0x10(%RSP);
0x3b1cb;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;MOV	%EDI,%EAX;
0x3b1cd;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;MOV	%EDI,0x4c(%RSP);
0x3b1d1;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;SHR	$0x3,%EDI;
0x3b1d4;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;AND	$-0x8,%EAX;
0x3b1d7;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;MOV	%EDI,0x1c(%RSP);
0x3b1db;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;VMOVSD	%XMM5,%XMM5,%XMM1;
0x3b1df;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;ADD	%R9D,%EAX;
0x3b1e2;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;OR	%R11B,%R10B;
0x3b1e5;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;VMOVDQA	%YMM9,0xe0(%RSP);
0x3b1ee;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;CMOVNE	%R9D,%EAX;
0x3b1f2;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;MOV	$0x8,%R9D;
0x3b1f8;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;MOV	%R10B,0x4b(%RSP);
0x3b1fd;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;VMOVD	%R9D,%XMM6;
0x3b202;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;CLTQ;
0x3b204;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;VPBROADCASTD	%XMM6,%YMM7;
0x3b209;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;MOV	%RAX,0xc0(%RSP);
0x3b211;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;VMOVDQA	%YMM7,0x100(%RSP);
0x3b21a;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:67;NOPW	(%RAX,%RAX,1);
0x3b220;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VMOVAPD	0x351b8(%RIP),%YMM10;(276) 
0x3b228;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x378(%RSP),%EBX;(276) 
0x3b22f;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VMOVAPD	%YMM10,0x580(%RSP);(276) 
0x3b238;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VMOVAPD	%YMM10,0x5a0(%RSP);(276) 
0x3b241;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;CMP	%EBX,0x37c(%RSP);(276) 
0x3b248;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;JLE	3c52d <_Z14calc_dt_kerneliiiidddddRN6clover8Buffer2DIdEES2_RNS_8Buffer1DIdEES5_S5_S5_S2_S2_S2_S2_S2_S2_S2_S2_RdRiS6_S6_S7_S7_S7_._omp_fn.0+0x14ed>;(276) 
0x3b24e;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;CMPB	$0,0x4b(%RSP);(276) 
0x3b253;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;LEA	(,%R15,8),%R11;(276) 
0x3b25b;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;JNE	3c5b3 <_Z14calc_dt_kerneliiiidddddRN6clover8Buffer2DIdEES2_RNS_8Buffer1DIdEES5_S5_S5_S2_S2_S2_S2_S2_S2_S2_S2_RdRiS6_S6_S7_S7_S7_._omp_fn.0+0x1573>;(276) 
0x3b261;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x90(%RSP),%RDX;(276) 
0x3b269;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x38(%RSP),%R14;(276) 
0x3b26e;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VBROADCASTSD	%XMM1,%YMM15;(276) 
0x3b273;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x20(%RSP),%R8;(276) 
0x3b278;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VPBROADCASTD	0x378(%RSP),%YMM11;(276) 
0x3b282;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VMOVAPD	%YMM15,0x220(%RSP);(276) 
0x3b28b;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x10(%RDX),%R10;(276) 
0x3b28f;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x40(%RSP),%RAX;(276) 
0x3b294;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VPADDD	0x34ec4(%RIP),%YMM11,%YMM12;(276) 
0x3b29c;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x10(%R8),%RDI;(276) 
0x3b2a0;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x8(%RAX),%R12;(276) 
0x3b2a4;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VBROADCASTSD	0x370(%RSP),%YMM13;(276) 
0x3b2ae;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	%R10,0xa8(%RSP);(276) 
0x3b2b6;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x8(%R14),%R10;(276) 
0x3b2ba;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0xc8(%RSP),%R14;(276) 
0x3b2c2;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	%RDI,0xa0(%RSP);(276) 
0x3b2ca;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VBROADCASTSD	0x368(%RSP),%YMM14;(276) 
0x3b2d4;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VBROADCASTSD	0x360(%RSP),%YMM2;(276) 
0x3b2de;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	%R12,0x540(%RSP);(276) 
0x3b2e6;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x28(%RSP),%RBX;(276) 
0x3b2eb;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x88(%RSP),%R13;(276) 
0x3b2f3;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VMOVDQA	%YMM12,0x3e0(%RSP);(276) 
0x3b2fc;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x30(%RSP),%RCX;(276) 
0x3b301;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x10(%R14),%RAX;(276) 
0x3b305;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VMOVAPD	%YMM13,0x2c0(%RSP);(276) 
0x3b30e;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	(%R8),%R9;(276) 
0x3b311;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	(%RBX),%RDI;(276) 
0x3b314;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VMOVAPD	%YMM14,0x3c0(%RSP);(276) 
0x3b31d;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	(%RCX),%R8;(276) 
0x3b320;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x10(%R13),%RSI;(276) 
0x3b324;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;VMOVAPD	%YMM2,0x200(%RSP);(276) 
0x3b32d;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x10(%RCX),%RCX;(276) 
0x3b331;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x10(%RBX),%RBX;(276) 
0x3b335;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	%RAX,0xb0(%RSP);(276) 
0x3b33d;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0xd0(%RSP),%R12;(276) 
0x3b345;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:52;MOV	0x98(%RSP),%RAX;(276) 
0x3b34d;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%RDX),%RDX;(276) 
0x3b350;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%R13),%R13;(276) 
0x3b354;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x10(%R12),%R14;(276) 
0x3b359;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x10(%RAX),%R12;(276) 
0x3b35d;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%RAX),%RAX;(276) 
0x3b360;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%RDX;(276) 
0x3b364;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R14,0xb8(%RSP);(276) 
0x3b36c;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0xd0(%RSP),%R14;(276) 
0x3b374;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%R13;(276) 
0x3b378;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%RAX;(276) 
0x3b37c;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%RDX,%XMM9;(276) 
0x3b381;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0xd8(%RSP),%RDX;(276) 
0x3b389;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%R13,%XMM15;(276) 
0x3b38e;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM9,%YMM10;(276) 
0x3b393;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%RAX,%XMM0;(276) 
0x3b398;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%R14),%RAX;(276) 
0x3b39b;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0xc8(%RSP),%R14;(276) 
0x3b3a3;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%RDX,%R13;(276) 
0x3b3a6;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%RDI,%R13;(276) 
0x3b3aa;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM0,%YMM4;(276) 
0x3b3af;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM15,%YMM2;(276) 
0x3b3b4;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	0xb0(%RSP),%YMM15;(276) 
0x3b3be;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%RAX;(276) 
0x3b3c2;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVDQA	%YMM4,0x340(%RSP);(276) 
0x3b3cb;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVDQA	%YMM10,0x2e0(%RSP);(276) 
0x3b3d4;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVDQA	%YMM2,0x4e0(%RSP);(276) 
0x3b3dd;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%RAX,%XMM5;(276) 
0x3b3e2;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	(%R14),%RAX;(276) 
0x3b3e5;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R15,%R14;(276) 
0x3b3e8;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVDQA	%YMM15,0x140(%RSP);(276) 
0x3b3f1;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R8,%R14;(276) 
0x3b3f5;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM5,%YMM6;(276) 
0x3b3fa;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%RAX;(276) 
0x3b3fe;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVDQA	%YMM6,0x320(%RSP);(276) 
0x3b407;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%R14,%XMM11;(276) 
0x3b40c;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%RDI,%R14;(276) 
0x3b40f;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%RAX,%XMM7;(276) 
0x3b414;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%R14;(276) 
0x3b418;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM11,%YMM12;(276) 
0x3b41d;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%RDX,%RAX;(276) 
0x3b420;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R8,%RAX;(276) 
0x3b424;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVAPD	0x34fb4(%RIP),%YMM11;(276) 
0x3b42c;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM7,%YMM8;(276) 
0x3b431;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVDQA	%YMM12,0x520(%RSP);(276) 
0x3b43a;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R9,%RDX;(276) 
0x3b43e;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%R13,%XMM7;(276) 
0x3b443;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%R12,%XMM12;(276) 
0x3b448;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVDQA	%YMM8,0x300(%RSP);(276) 
0x3b451;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%R14,%XMM0;(276) 
0x3b456;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM7,%YMM8;(276) 
0x3b45b;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVAPD	%YMM11,0x420(%RSP);(276) 
0x3b464;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%RSI,%XMM7;(276) 
0x3b469;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%RAX,%XMM13;(276) 
0x3b46e;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R9,%RAX;(276) 
0x3b471;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM0,%YMM4;(276) 
0x3b476;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVDQA	%YMM8,0x260(%RSP);(276) 
0x3b47f;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%R15,%RAX;(276) 
0x3b483;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM13,%YMM14;(276) 
0x3b488;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%RDX,%XMM9;(276) 
0x3b48d;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVDQA	%YMM4,0x2a0(%RSP);(276) 
0x3b496;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVDQA	%YMM14,0x500(%RSP);(276) 
0x3b49f;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	0xb8(%RSP),%YMM14;(276) 
0x3b4a9;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM9,%YMM10;(276) 
0x3b4ae;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM12,%YMM13;(276) 
0x3b4b3;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVDQA	%YMM10,0x240(%RSP);(276) 
0x3b4bc;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VPBROADCASTQ	%XMM7,%YMM8;(276) 
0x3b4c1;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%RBX,%XMM9;(276) 
0x3b4c6;/home/penda/aoc/CloverLeaf/src/omp/calc_dt.cpp:60;MOV	%R11,%R13;(276) 
0x3b4c9;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVQ	%RAX,%XMM5;(276) 
0x3b4ce;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VMOVAPD	%YMM11,0x400(%RSP);(276) 
0x3b4d7;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;XOR	%EAX,%EAX;(276) 
