address;source_location;insn;indent
0x4d420;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;JE	4d471 <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x151>;
0x4d422;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;CMP	$0x4,%R8;
0x4d426;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;JE	4d45e <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x13e>;
0x4d428;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;CMP	$0x5,%R8;
0x4d42c;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;JE	4d44b <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x12b>;
0x4d42e;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;CMP	$0x6,%R8;
0x4d432;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;JNE	4d75b <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x43b>;
0x4d438;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,(%RAX),%YMM0;
0x4d43e;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;SUB	$0x20,%RCX;
0x4d442;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;ADD	$0x20,%RAX;
0x4d446;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM0,0x20(%RCX);
0x4d44b;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,(%RAX),%YMM1;
0x4d451;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;SUB	$0x20,%RCX;
0x4d455;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;ADD	$0x20,%RAX;
0x4d459;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM1,0x20(%RCX);
0x4d45e;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,(%RAX),%YMM2;
0x4d464;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;SUB	$0x20,%RCX;
0x4d468;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;ADD	$0x20,%RAX;
0x4d46c;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM2,0x20(%RCX);
0x4d471;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,(%RAX),%YMM3;
0x4d477;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;SUB	$0x20,%RCX;
0x4d47b;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;ADD	$0x20,%RAX;
0x4d47f;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM3,0x20(%RCX);
0x4d484;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,(%RAX),%YMM4;
0x4d48a;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;SUB	$0x20,%RCX;
0x4d48e;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;ADD	$0x20,%RAX;
0x4d492;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM4,0x20(%RCX);
0x4d497;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,(%RAX),%YMM5;
0x4d49d;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;ADD	$0x20,%RAX;
0x4d4a1;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;SUB	$0x20,%RCX;
0x4d4a5;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM5,0x20(%RCX);
0x4d4aa;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;CMP	%RAX,%R15;
0x4d4ad;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;JE	4d540 <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x220>;
0x4d4b3;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,(%RAX),%YMM6;  (385) 
0x4d4b9;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;ADD	$0x100,%RAX;  (385) 
0x4d4bf;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;SUB	$0x100,%RCX;  (385) 
0x4d4c6;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM6,0x100(%RCX);  (385) 
0x4d4ce;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,-0xe0(%RAX),%YMM7;  (385) 
0x4d4d8;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM7,0xe0(%RCX);  (385) 
0x4d4e0;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,-0xc0(%RAX),%YMM8;  (385) 
0x4d4ea;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM8,0xc0(%RCX);  (385) 
0x4d4f2;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,-0xa0(%RAX),%YMM9;  (385) 
0x4d4fc;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM9,0xa0(%RCX);  (385) 
0x4d504;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,-0x80(%RAX),%YMM10;  (385) 
0x4d50b;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM10,0x80(%RCX);  (385) 
0x4d513;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,-0x60(%RAX),%YMM11;  (385) 
0x4d51a;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM11,0x60(%RCX);  (385) 
0x4d51f;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,-0x40(%RAX),%YMM12;  (385) 
0x4d526;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM12,0x40(%RCX);  (385) 
0x4d52b;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,-0x20(%RAX),%YMM13;  (385) 
0x4d532;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM13,0x20(%RCX);  (385) 
0x4d537;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;CMP	%RAX,%R15;  (385) 
0x4d53a;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;JNE	4d4b3 <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x193>;  (385) 
0x4d540;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;CMP	%R12D,%EBX;
0x4d543;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;JE	4d59a <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x27a>;
0x4d545;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;MOV	%R13D,%EAX;
0x4d548;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;CMP	$0x1,%R13D;
0x4d54c;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;JE	4d77f <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x45f>;
0x4d552;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;MOV	%R12D,%ECX;
0x4d555;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;MOV	%R12D,%R15D;
0x4d558;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;LEA	0x2(%RDI,%RCX,1),%R8;
0x4d55d;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMILPD	$0x1,(%RSI,%R8,8),%XMM14;
0x4d564;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;MOV	%RDI,%R8;
0x4d567;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;SUB	%RCX,%R8;
0x4d56a;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%XMM14,(%RSI,%R8,8);
0x4d570;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;TEST	$0x1,%AL;
0x4d572;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;JE	4d59a <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x27a>;
0x4d574;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;AND	$-0x2,%EAX;
0x4d577;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;LEA	(%RAX,%R15,1),%R15D;
0x4d57b;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;LEA	0x2(%R15),%EAX;
0x4d57f;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;MOVSXD	%EAX,%RCX;
0x4d582;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;MOV	%R10D,%EAX;
0x4d585;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;ADD	%RDI,%RCX;
0x4d588;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;SUB	%R15D,%EAX;
0x4d58b;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVSD	(%RSI,%RCX,8),%XMM15;
0x4d590;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;CLTQ;
0x4d592;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;ADD	%RDI,%RAX;
0x4d595;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVSD	%XMM15,(%RSI,%RAX,8);
0x4d59a;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;INC	%RDX;
0x4d59d;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;LEA	(%RDX),%EDI;
0x4d59f;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;CMP	%EDI,%R9D;
0x4d5a2;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;JG	4d3d0 <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0xb0>;
0x4d75b;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VPERMPD	$0x1b,(%RAX),%YMM15;
0x4d761;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;SUB	$0x20,%RCX;
0x4d765;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;ADD	$0x20,%RAX;
0x4d769;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:110;VMOVUPD	%YMM15,0x20(%RCX);
0x4d76e;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;JMP	4d438 <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x118>;
0x4d773;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%EBX,%EAX;
0x4d775;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;XOR	%ECX,%ECX;
0x4d777;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;XOR	%R15D,%R15D;
0x4d77a;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;JMP	4d558 <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x238>;
0x4d77f;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;MOV	%R12D,%R15D;
0x4d782;/home/penda/aoc/CloverLeaf/src/omp/update_halo.cpp:109;JMP	4d57b <_Z18update_halo_kerneliiiiRKSt5arrayIiLm4EES2_R10field_typePKii._omp_fn.6+0x25b>;
