address;source_location;insn;indent
0x3e777;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:82;VMOVSD	(%R10,%R15,8),%XMM15;
0x3e77d;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:82;VMOVSD	(%R10,%RDX,8),%XMM1;
0x3e783;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	%R13,%R15;
0x3e786;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VFMADD132SD	%XMM0,%XMM8,%XMM0;
0x3e78b;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%RCX,%RAX;
0x3e78f;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:85;MOV	0x48(%RSP),%RDX;
0x3e794;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:86;MOV	0x30(%RSP),%R14;
0x3e799;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:86;VFMADD132SD	%XMM9,%XMM12,%XMM9;
0x3e79e;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%RCX,%R15;
0x3e7a2;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:82;VMULSD	%XMM15,%XMM15,%XMM2;
0x3e7a7;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:82;VMULSD	%XMM1,%XMM1,%XMM8;
0x3e7ab;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;ADD	%RSI,%RAX;
0x3e7ae;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:85;VMOVSD	(%RDX,%RAX,8),%XMM12;
0x3e7b3;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x20(%RSP),%RDX;
0x3e7b8;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;ADD	%RSI,%R15;
0x3e7bb;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:89;MOV	0x50(%RSP),%RAX;
0x3e7c0;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:89;VADDSD	%XMM9,%XMM0,%XMM13;
0x3e7c5;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:82;VMOVSD	(%R9,%RDI,8),%XMM0;
0x3e7cb;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;MOV	0x28(%RSP),%RDI;
0x3e7d0;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:87;VADDSD	%XMM12,%XMM6,%XMM6;
0x3e7d5;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:87;VFMADD231SD	%XMM14,%XMM14,%XMM2;
0x3e7da;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VFMADD132SD	%XMM0,%XMM8,%XMM0;
0x3e7df;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%RCX,%RDI;
0x3e7e3;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;IMUL	%RDX,%RCX;
0x3e7e7;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;ADD	%RSI,%RDI;
0x3e7ea;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;ADD	%RSI,%RCX;
0x3e7ed;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;VADDSD	%XMM2,%XMM0,%XMM9;
0x3e7f1;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:91;VFMADD231SD	(%RBX,%RCX,8),%XMM12,%XMM4;
0x3e7f7;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:91;VADDSD	%XMM13,%XMM9,%XMM11;
0x3e7fc;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:86;VMULSD	(%R14,%RDI,8),%XMM12,%XMM13;
0x3e802;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:90;VMULSD	%XMM7,%XMM13,%XMM14;
0x3e806;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:89;VFMADD231SD	(%RAX,%R15,8),%XMM13,%XMM5;
0x3e80c;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:88;VADDSD	%XMM13,%XMM10,%XMM10;
0x3e811;/home/penda/aoc/CloverLeaf/src/omp/field_summary.cpp:90;VFMADD231SD	%XMM11,%XMM14,%XMM3;
0x3e816;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;CMP	%R8D,0x58(%RSP);
0x3e81b;/home/penda/aoc/CloverLeaf/src/omp/context.h:69;JNE	3e6f0 <_Z13field_summaryR16global_variablesR9parallel_._omp_fn.0+0x110>;
